ID,trial_index,condition_label,trial_type_label,visual_stimulus,tactile_stimulus,combo,felt_position,z_RT,error,visual_error,tactile_error
26,29,cube,OV,0,2,0-2,2,,0,,
26,30,cube,DP,4,1,4-1,1,,0,0,0
26,31,cube,SP,1,1,1-1,1,,0,,
26,32,cube,SP,2,2,2-2,2,,0,,
26,33,cube,OT,2,0,2-0,0,,0,,
26,34,cube,SP,3,3,3-3,1,,1,,
26,35,cube,OV,0,4,0-4,2,0.677,1,,
26,36,cube,DP,4,2,4-2,2,1.302,0,0,0
26,37,cube,SP,4,4,4-4,4,-0.099,0,,
26,38,cube,SP,3,3,3-3,3,-0.439,0,,
26,39,cube,OT,2,0,2-0,0,-0.527,0,,
26,40,cube,SP,3,3,3-3,3,0.792,0,,
26,41,cube,OV,0,1,0-1,1,0.106,0,,
26,42,cube,SP,2,2,2-2,2,0.537,0,,
26,43,cube,OV,0,3,0-3,3,-0.678,0,,
26,44,cube,DP,1,4,1-4,2,-0.341,1,0,1
26,45,cube,DP,1,4,1-4,2,0.231,1,0,1
26,46,cube,SP,1,1,1-1,1,-0.539,0,,
26,47,cube,OV,0,4,0-4,4,0.244,0,,
26,48,cube,OV,0,2,0-2,2,-0.645,0,,
26,49,cube,OT,1,0,1-0,0,,0,,
26,50,cube,SP,4,4,4-4,2,-0.649,1,,
26,51,cube,DP,1,3,1-3,1,-0.084,1,1,0
26,52,cube,OT,3,0,3-0,0,,0,,
26,53,cube,DP,3,4,3-4,2,-0.785,1,0,1
26,54,cube,SP,4,4,4-4,4,-0.223,0,,
26,55,cube,OV,0,1,0-1,1,-0.594,0,,
26,56,cube,OT,4,0,4-0,0,,0,,
26,57,cube,OV,0,4,0-4,4,3.252,0,,
26,58,cube,OT,2,0,2-0,0,,0,,
26,59,cube,DP,3,1,3-1,1,0.253,0,0,0
26,60,cube,OV,0,3,0-3,1,0.905,1,,
26,61,cube,OT,3,0,3-0,0,-1.202,0,,
26,62,cube,OV,0,3,0-3,3,-0.453,0,,
26,63,cube,OV,0,2,0-2,2,1.561,0,,
26,64,cube,DP,2,3,2-3,1,-0.9,1,0,1
26,1,hand,OT,4,0,4-0,0,,0,,
26,2,hand,DP,3,4,3-4,3,,1,1,0
26,3,hand,OV,0,4,0-4,4,-0.647,0,,
26,4,hand,SP,3,3,3-3,3,-0.258,0,,
26,5,hand,DP,2,1,2-1,1,-0.109,0,0,0
26,6,hand,DP,1,2,1-2,2,-0.941,0,0,0
26,7,hand,OV,0,4,0-4,4,0.258,0,,
26,8,hand,DP,4,3,4-3,1,-0.964,1,0,1
26,9,hand,DP,1,4,1-4,1,-1.025,1,1,0
26,10,hand,OT,2,0,2-0,0,,0,,
26,11,hand,DP,1,3,1-3,1,-1.401,1,1,0
26,12,hand,OT,4,0,4-0,0,,0,,
26,13,hand,OV,0,3,0-3,3,-0.4,0,,
26,14,hand,OV,0,3,0-3,3,-0.843,0,,
26,15,hand,OT,2,0,2-0,0,,0,,
26,16,hand,SP,4,4,4-4,2,0.117,1,,
26,17,hand,SP,1,1,1-1,1,-0.029,0,,
26,18,hand,SP,1,1,1-1,1,-0.793,0,,
26,19,hand,OT,3,0,3-0,0,,0,,
26,20,hand,OT,3,0,3-0,0,,0,,
26,21,hand,SP,3,3,3-3,3,-1.002,0,,
26,22,hand,DP,2,3,2-3,3,0.58,0,0,0
26,23,hand,OT,2,0,2-0,0,,0,,
26,24,hand,DP,1,4,1-4,2,-1.099,1,0,1
26,25,hand,SP,4,4,4-4,2,0.322,1,,
26,26,hand,OV,0,2,0-2,2,0.716,0,,
26,27,hand,OT,4,0,4-0,0,,0,,
26,28,hand,OV,0,1,0-1,1,0.423,0,,
26,29,hand,OV,0,4,0-4,4,-0.641,0,,
26,30,hand,OV,0,1,0-1,1,-0.181,0,,
26,31,hand,SP,2,2,2-2,1,-1.301,1,,
26,32,hand,OT,3,0,3-0,0,,0,,
26,33,hand,OT,1,0,1-0,0,,0,,
26,34,hand,OV,0,3,0-3,3,-0.33,0,,
26,35,hand,OV,0,3,0-3,3,-0.709,0,,
26,36,hand,SP,2,2,2-2,1,-0.7,1,,
26,37,hand,OV,0,4,0-4,4,-0.044,0,,
26,38,hand,OV,0,1,0-1,1,-0.353,0,,
26,39,hand,OV,0,1,0-1,1,0.123,0,,
26,40,hand,OT,3,0,3-0,0,,0,,
26,41,hand,DP,1,2,1-2,1,-0.573,1,1,0
26,42,hand,OV,0,2,0-2,2,0.173,0,,
26,43,hand,SP,2,2,2-2,2,-0.622,0,,
26,44,hand,SP,3,3,3-3,3,0.4,0,,
26,45,hand,DP,2,1,2-1,1,3.18,0,0,0
26,46,hand,SP,2,2,2-2,2,1.005,0,,
26,47,hand,DP,3,2,3-2,2,0.257,0,0,0
26,48,hand,OV,0,2,0-2,2,2.814,0,,
26,49,hand,SP,3,3,3-3,3,0.174,0,,
26,50,hand,OT,1,0,1-0,0,,0,,
26,51,hand,DP,4,1,4-1,1,0.498,0,0,0
26,52,hand,OT,2,0,2-0,0,,0,,
26,53,hand,DP,4,2,4-2,2,-0.178,0,0,0
26,54,hand,OT,1,0,1-0,0,,0,,
26,55,hand,SP,4,4,4-4,4,2.0,0,,
26,56,hand,DP,1,3,1-3,1,0.504,1,1,0
26,57,hand,OV,0,2,0-2,2,1.92,0,,
26,58,hand,SP,4,4,4-4,4,-0.323,0,,
26,59,hand,OT,4,0,4-0,0,,0,,
26,60,hand,DP,3,1,3-1,1,,0,0,0
26,61,hand,SP,1,1,1-1,1,,0,,
26,62,hand,SP,1,1,1-1,1,,0,,
26,63,hand,OT,1,0,1-0,0,,0,,
26,64,hand,DP,2,4,2-4,2,,1,1,0
27,1,cube,OT,1,0,1-0,0,,0,,
27,2,cube,DP,2,3,2-3,3,5.247,0,0,0
27,3,cube,OT,1,0,1-0,0,,0,,
27,4,cube,DP,3,4,3-4,4,0.118,0,0,0
27,5,cube,DP,4,1,4-1,1,-0.604,0,0,0
27,6,cube,OT,2,0,2-0,0,,0,,
27,7,cube,SP,3,3,3-3,3,-0.259,0,,
27,8,cube,DP,3,2,3-2,2,-0.813,0,0,0
27,9,cube,SP,4,4,4-4,4,-0.97,0,,
27,10,cube,OT,3,0,3-0,0,-0.426,0,,
27,11,cube,SP,1,1,1-1,1,0.909,0,,
27,12,cube,SP,3,3,3-3,3,-0.487,0,,
27,13,cube,DP,4,3,4-3,1,-0.536,1,0,1
27,14,cube,DP,1,3,1-3,3,-0.194,0,0,0
27,15,cube,SP,4,4,4-4,1,-0.866,1,,
27,16,cube,SP,1,1,1-1,1,-0.382,0,,
27,17,cube,SP,2,2,2-2,2,-0.049,0,,
27,18,cube,DP,1,4,1-4,4,-0.535,0,0,0
27,19,cube,DP,2,1,2-1,1,0.011,0,0,0
27,20,cube,OT,4,0,4-0,0,,0,,
27,21,cube,DP,1,3,1-3,1,-0.15,1,1,0
27,22,cube,DP,3,1,3-1,2,-0.14,1,0,1
27,23,cube,OV,0,4,0-4,4,2.103,0,,
27,24,cube,SP,4,4,4-4,4,-0.204,0,,
27,25,cube,OV,0,1,0-1,1,-0.043,0,,
27,26,cube,OT,1,0,1-0,0,,0,,
27,27,cube,OT,3,0,3-0,0,,0,,
27,28,cube,DP,2,4,2-4,2,-0.149,1,1,0
27,29,cube,OV,0,4,0-4,4,0.061,0,,
27,30,cube,OV,0,2,0-2,2,0.239,0,,
27,31,cube,OV,0,1,0-1,1,-0.425,0,,
27,32,cube,SP,2,2,2-2,2,-0.305,0,,
27,33,cube,DP,2,1,2-1,1,-0.427,0,0,0
27,34,cube,SP,3,3,3-3,1,-0.432,1,,
27,35,cube,OV,0,3,0-3,3,-0.109,0,,
27,36,cube,SP,1,1,1-1,1,-0.657,0,,
27,37,cube,SP,3,3,3-3,3,-0.267,0,,
27,38,cube,OT,2,0,2-0,0,,0,,
27,39,cube,OT,4,0,4-0,0,,0,,
27,40,cube,DP,1,2,1-2,2,-0.544,0,0,0
27,41,cube,OV,0,3,0-3,3,-0.205,0,,
27,42,cube,DP,1,4,1-4,4,-0.039,0,0,0
27,43,cube,OV,0,2,0-2,4,-0.213,1,,
27,44,cube,OV,0,4,0-4,2,1.505,1,,
27,45,cube,OV,0,2,0-2,2,-0.109,0,,
27,46,cube,DP,1,2,1-2,2,-0.482,0,0,0
27,47,cube,SP,4,4,4-4,4,-0.488,0,,
27,48,cube,DP,4,2,4-2,4,-0.324,1,1,0
27,49,cube,OT,2,0,2-0,0,,0,,
27,50,cube,OV,0,1,0-1,1,0.413,0,,
27,51,cube,OV,0,3,0-3,3,-0.199,0,,
27,52,cube,SP,2,2,2-2,2,-0.482,0,,
27,53,cube,OV,0,4,0-4,4,-0.366,0,,
27,54,cube,OT,1,0,1-0,0,,0,,
27,55,cube,OV,0,1,0-1,1,-0.044,0,,
27,56,cube,OT,4,0,4-0,0,,0,,
27,57,cube,OT,3,0,3-0,0,,0,,
27,58,cube,OT,4,0,4-0,0,,0,,
27,59,cube,OV,0,2,0-2,2,2.048,0,,
27,60,cube,OT,2,0,2-0,0,,0,,
27,61,cube,OT,3,0,3-0,0,,0,,
27,62,cube,OV,0,3,0-3,3,-0.215,0,,
27,63,cube,SP,1,1,1-1,1,1.176,0,,
27,64,cube,SP,2,2,2-2,2,-0.69,0,,
27,1,hand,OT,2,0,2-0,0,,0,,
27,2,hand,SP,4,4,4-4,4,0.775,0,,
27,3,hand,OV,0,1,0-1,1,-0.661,0,,
27,4,hand,OT,1,0,1-0,0,,0,,
27,5,hand,OV,0,1,0-1,1,-0.026,0,,
27,6,hand,OV,0,2,0-2,2,-0.538,0,,
27,7,hand,DP,1,2,1-2,4,0.659,1,0,1
27,8,hand,OV,0,3,0-3,3,-0.779,0,,
27,9,hand,DP,4,1,4-1,1,-0.99,0,0,0
27,10,hand,SP,3,3,3-3,3,-0.56,0,,
27,11,hand,SP,3,3,3-3,3,1.284,0,,
27,12,hand,DP,2,1,2-1,1,1.187,0,0,0
27,13,hand,DP,4,2,4-2,4,-0.788,1,1,0
27,14,hand,OV,0,1,0-1,1,0.107,0,,
27,15,hand,SP,2,2,2-2,2,-0.462,0,,
27,16,hand,DP,1,3,1-3,3,0.219,0,0,0
27,17,hand,DP,2,3,2-3,3,2.061,0,0,0
27,18,hand,OT,4,0,4-0,0,,0,,
27,19,hand,OT,3,0,3-0,0,,0,,
27,20,hand,SP,1,1,1-1,1,-1.338,0,,
27,21,hand,OV,0,4,0-4,4,-0.244,0,,
27,22,hand,OV,0,4,0-4,4,-0.776,0,,
27,23,hand,SP,2,2,2-2,2,0.407,0,,
27,24,hand,OT,1,0,1-0,0,,0,,
27,25,hand,OV,0,4,0-4,4,-0.756,0,,
27,26,hand,OT,1,0,1-0,0,,0,,
27,27,hand,OT,3,0,3-0,0,,0,,
27,28,hand,OT,4,0,4-0,0,,0,,
27,29,hand,DP,1,4,1-4,4,3.833,0,0,0
27,30,hand,OT,2,0,2-0,0,,0,,
27,31,hand,OT,4,0,4-0,0,,0,,
27,32,hand,OT,4,0,4-0,0,,0,,
27,33,hand,OV,0,1,0-1,1,-0.788,0,,
27,34,hand,OT,3,0,3-0,0,,0,,
27,35,hand,OT,3,0,3-0,0,,0,,
27,36,hand,SP,3,3,3-3,3,1.315,0,,
27,37,hand,SP,4,4,4-4,4,-0.229,0,,
27,38,hand,DP,1,4,1-4,4,-0.998,0,0,0
27,39,hand,DP,2,1,2-1,1,-0.567,0,0,0
27,40,hand,OV,0,3,0-3,3,-0.985,0,,
27,41,hand,OV,0,2,0-2,2,-0.129,0,,
27,42,hand,DP,4,3,4-3,3,-0.877,0,0,0
27,43,hand,OT,2,0,2-0,0,,0,,
27,44,hand,DP,3,2,3-2,4,-0.794,1,0,1
27,45,hand,DP,2,4,2-4,4,0.996,0,0,0
27,46,hand,OT,2,0,2-0,0,,0,,
27,47,hand,OV,0,2,0-2,4,-0.133,1,,
27,48,hand,SP,1,1,1-1,1,0.308,0,,
27,49,hand,SP,2,2,2-2,2,-0.53,0,,
27,50,hand,DP,3,4,3-4,3,0.851,1,1,0
27,51,hand,OV,0,2,0-2,4,-0.759,1,,
27,52,hand,OV,0,4,0-4,4,-0.245,0,,
27,53,hand,SP,3,3,3-3,3,-0.435,0,,
27,54,hand,DP,3,1,3-1,3,1.213,1,1,0
27,55,hand,OV,0,3,0-3,3,-0.242,0,,
27,56,hand,OT,1,0,1-0,0,,0,,
27,57,hand,SP,4,4,4-4,4,1.935,0,,
27,58,hand,SP,1,1,1-1,1,0.084,0,,
27,59,hand,OV,0,3,0-3,3,-0.354,0,,
27,60,hand,SP,1,1,1-1,1,-0.766,0,,
27,61,hand,DP,1,3,1-3,1,1.081,1,1,0
27,62,hand,DP,1,2,1-2,4,-0.428,1,0,1
27,63,hand,SP,2,2,2-2,2,-0.236,0,,
27,64,hand,SP,4,4,4-4,4,-0.903,0,,
28,1,cube,OV,0,1,0-1,1,,0,,
28,2,cube,DP,1,4,1-4,2,0.264,1,0,1
28,3,cube,SP,1,1,1-1,1,-0.574,0,,
28,4,cube,OV,0,3,0-3,3,-0.864,0,,
28,5,cube,OT,1,0,1-0,0,,0,,
28,6,cube,DP,4,3,4-3,3,-0.568,0,0,0
28,7,cube,OT,4,0,4-0,0,,0,,
28,8,cube,DP,1,3,1-3,3,-0.2,0,0,0
28,9,cube,OV,0,2,0-2,2,0.018,0,,
28,10,cube,OV,0,2,0-2,1,0.927,1,,
28,11,cube,OT,2,0,2-0,0,,0,,
28,12,cube,SP,4,4,4-4,4,-0.135,0,,
28,13,cube,OT,3,0,3-0,0,,0,,
28,14,cube,SP,3,3,3-3,3,0.183,0,,
28,15,cube,SP,2,2,2-2,2,-0.142,0,,
28,16,cube,OT,3,0,3-0,0,,0,,
28,17,cube,OV,0,1,0-1,1,-0.664,0,,
28,18,cube,SP,4,4,4-4,4,-0.63,0,,
28,19,cube,OV,0,4,0-4,4,0.086,0,,
28,20,cube,DP,4,1,4-1,1,0.835,0,0,0
28,21,cube,OT,4,0,4-0,0,,0,,
28,22,cube,OT,2,0,2-0,0,,0,,
28,23,cube,SP,2,2,2-2,4,-0.446,1,,
28,24,cube,DP,1,3,1-3,3,0.385,0,0,0
28,25,cube,OV,0,3,0-3,3,0.686,0,,
28,26,cube,SP,4,4,4-4,4,-0.726,0,,
28,27,cube,OV,0,3,0-3,3,3.095,0,,
28,28,cube,DP,2,1,2-1,1,-0.488,0,0,0
28,29,cube,OT,3,0,3-0,0,,0,,
28,30,cube,DP,3,2,3-2,4,1.968,1,0,1
28,31,cube,OT,1,0,1-0,0,,0,,
28,32,cube,DP,1,4,1-4,4,-0.195,0,0,0
28,33,cube,OT,2,0,2-0,0,,0,,
28,34,cube,OT,1,0,1-0,0,,0,,
28,35,cube,OT,4,0,4-0,0,,0,,
28,36,cube,SP,3,3,3-3,3,,0,,
28,37,cube,OV,0,4,0-4,4,,0,,
28,38,cube,SP,1,1,1-1,1,,0,,
28,39,cube,DP,2,3,2-3,3,,0,0,0
28,40,cube,DP,3,1,3-1,1,,0,0,0
28,41,cube,DP,1,2,1-2,4,,1,0,1
28,42,cube,OV,0,1,0-1,1,,0,,
28,43,cube,OT,4,0,4-0,0,,0,,
28,44,cube,DP,4,2,4-2,4,-1.027,1,1,0
28,45,cube,SP,2,2,2-2,3,-1.468,1,,
28,46,cube,SP,1,1,1-1,1,-0.495,0,,
28,47,cube,DP,2,4,2-4,4,-0.744,0,0,0
28,48,cube,SP,3,3,3-3,3,-1.181,0,,
28,49,cube,OV,0,4,0-4,0,,1,,
28,50,cube,OV,0,4,0-4,4,-0.43,0,,
28,51,cube,SP,1,1,1-1,1,0.472,0,,
28,52,cube,OV,0,1,0-1,1,0.464,0,,
28,53,cube,DP,3,4,3-4,4,1.819,0,0,0
28,54,cube,OV,0,2,0-2,4,1.648,1,,
28,55,cube,OV,0,3,0-3,3,-0.716,0,,
28,56,cube,SP,4,4,4-4,4,0.978,0,,
28,57,cube,OT,3,0,3-0,0,,0,,
28,58,cube,DP,1,2,1-2,4,,1,0,1
28,59,cube,DP,2,1,2-1,1,,0,0,0
28,60,cube,OT,1,0,1-0,0,,0,,
28,61,cube,SP,3,3,3-3,3,,0,,
28,62,cube,OT,2,0,2-0,0,,0,,
28,63,cube,OV,0,2,0-2,2,-1.336,0,,
28,64,cube,SP,2,2,2-2,4,-0.8,1,,
29,1,cube,DP,4,1,4-1,2,,1,0,1
29,2,cube,OT,2,0,2-0,0,,0,,
29,3,cube,OV,0,2,0-2,2,0.109,0,,
29,4,cube,OV,0,1,0-1,1,-0.238,0,,
29,5,cube,DP,1,4,1-4,4,-0.999,0,0,0
29,6,cube,SP,3,3,3-3,3,-0.36,0,,
29,7,cube,SP,1,1,1-1,1,-0.467,0,,
29,8,cube,OV,0,4,0-4,4,-1.718,0,,
29,9,cube,SP,1,1,1-1,1,-0.526,0,,
29,10,cube,DP,4,2,4-2,2,0.886,0,0,0
29,11,cube,OV,0,3,0-3,1,-0.848,1,,
29,12,cube,SP,2,2,2-2,2,-0.473,0,,
29,13,cube,SP,2,2,2-2,2,-0.454,0,,
29,14,cube,OV,0,2,0-2,1,3.902,1,,
29,15,cube,SP,3,3,3-3,3,0.218,0,,
29,16,cube,DP,1,2,1-2,1,-0.264,1,1,0
29,17,cube,SP,1,1,1-1,2,-0.85,1,,
29,18,cube,OV,0,2,0-2,4,-0.635,1,,
29,19,cube,OV,0,3,0-3,3,-0.368,0,,
29,20,cube,DP,3,2,3-2,2,-0.153,0,0,0
29,21,cube,SP,1,1,1-1,1,-0.736,0,,
29,22,cube,DP,3,4,3-4,3,-1.129,1,1,0
29,23,cube,DP,2,1,2-1,1,-1.232,0,0,0
29,24,cube,OT,3,0,3-0,0,-0.663,0,,
29,25,cube,DP,4,3,4-3,3,-0.164,0,0,0
29,26,cube,OT,2,0,2-0,0,,0,,
29,27,cube,DP,1,3,1-3,3,0.032,0,0,0
29,28,cube,OV,0,4,0-4,3,0.692,1,,
29,29,cube,OT,2,0,2-0,0,-0.358,0,,
29,30,cube,OV,0,1,0-1,2,2.154,1,,
29,31,cube,SP,3,3,3-3,3,-0.53,0,,
29,32,cube,OV,0,1,0-1,1,1.843,0,,
29,33,cube,OT,2,0,2-0,0,,0,,
29,34,cube,OT,3,0,3-0,0,,0,,
29,35,cube,SP,4,4,4-4,2,1.488,1,,
29,36,cube,OT,1,0,1-0,0,,0,,
29,37,cube,OT,3,0,3-0,0,,0,,
29,38,cube,DP,1,4,1-4,4,0.412,0,0,0
29,39,cube,OT,4,0,4-0,0,,0,,
29,40,cube,DP,1,3,1-3,3,0.71,0,0,0
29,41,cube,OT,1,0,1-0,0,,0,,
29,42,cube,OT,4,0,4-0,0,,0,,
29,43,cube,SP,4,4,4-4,4,-0.145,0,,
29,44,cube,DP,2,1,2-1,2,0.031,1,1,0
29,45,cube,OV,0,1,0-1,1,0.308,0,,
29,46,cube,SP,4,4,4-4,4,0.524,0,,
29,47,cube,DP,2,3,2-3,3,-0.055,0,0,0
29,48,cube,DP,3,1,3-1,1,0.023,0,0,0
29,49,cube,OT,3,0,3-0,0,,0,,
29,50,cube,DP,2,4,2-4,2,-0.274,1,1,0
29,51,cube,SP,2,2,2-2,1,-0.446,1,,
29,52,cube,OV,0,3,0-3,3,-1.054,0,,
29,53,cube,OT,1,0,1-0,0,,0,,
29,54,cube,OV,0,3,0-3,3,2.043,0,,
29,55,cube,OV,0,4,0-4,2,-0.062,1,,
29,56,cube,OT,4,0,4-0,0,,0,,
29,57,cube,OV,0,2,0-2,2,0.232,0,,
29,58,cube,SP,4,4,4-4,4,-0.372,0,,
29,59,cube,OV,0,4,0-4,2,-0.247,1,,
29,60,cube,SP,3,3,3-3,3,0.304,0,,
29,61,cube,DP,1,2,1-2,2,1.573,0,0,0
29,62,cube,SP,2,2,2-2,2,-0.943,0,,
29,63,cube,OT,4,0,4-0,0,-0.718,0,,
29,64,cube,OT,1,0,1-0,0,,0,,
29,1,hand,OV,0,3,0-3,2,3.278,1,,
29,2,hand,OT,2,0,2-0,0,,0,,
29,3,hand,SP,4,4,4-4,4,,0,,
29,4,hand,DP,1,4,1-4,3,-0.22,1,0,1
29,5,hand,OV,0,2,0-2,2,-0.394,0,,
29,6,hand,DP,4,1,4-1,1,-0.295,0,0,0
29,7,hand,OV,0,2,0-2,2,-0.243,0,,
29,8,hand,OT,3,0,3-0,0,,0,,
29,9,hand,OT,1,0,1-0,0,,0,,
29,10,hand,DP,2,3,2-3,3,-0.314,0,0,0
29,11,hand,DP,1,2,1-2,2,1.033,0,0,0
29,12,hand,OT,2,0,2-0,0,,0,,
29,13,hand,SP,2,2,2-2,2,-0.102,0,,
29,14,hand,OT,4,0,4-0,0,,0,,
29,15,hand,SP,3,3,3-3,1,0.887,1,,
29,16,hand,SP,3,3,3-3,3,-0.079,0,,
29,17,hand,SP,3,3,3-3,3,-0.17,0,,
29,18,hand,OV,0,4,0-4,4,-0.748,0,,
29,19,hand,DP,1,3,1-3,3,-0.466,0,0,0
29,20,hand,SP,4,4,4-4,4,-0.094,0,,
29,21,hand,OV,0,2,0-2,2,2.227,0,,
29,22,hand,DP,1,2,1-2,2,-0.672,0,0,0
29,23,hand,DP,4,2,4-2,2,0.299,0,0,0
29,24,hand,SP,1,1,1-1,1,-0.244,0,,
29,25,hand,DP,4,3,4-3,3,-0.301,0,0,0
29,26,hand,SP,2,2,2-2,1,-0.822,1,,
29,27,hand,OV,0,3,0-3,3,1.02,0,,
29,28,hand,OV,0,4,0-4,4,-0.455,0,,
29,29,hand,OV,0,2,0-2,2,-0.174,0,,
29,30,hand,OV,0,3,0-3,3,-0.837,0,,
29,31,hand,OT,4,0,4-0,0,,0,,
29,32,hand,SP,4,4,4-4,4,-0.612,0,,
29,33,hand,SP,2,2,2-2,2,-0.994,0,,
29,34,hand,OV,0,4,0-4,4,-0.693,0,,
29,35,hand,DP,1,3,1-3,3,-0.08,0,0,0
29,36,hand,SP,1,1,1-1,1,-0.899,0,,
29,37,hand,DP,3,2,3-2,2,-0.904,0,0,0
29,38,hand,SP,1,1,1-1,1,1.397,0,,
29,39,hand,OT,1,0,1-0,0,,0,,
29,40,hand,OT,4,0,4-0,0,,0,,
29,41,hand,OV,0,1,0-1,1,0.52,0,,
29,42,hand,OV,0,3,0-3,3,-0.393,0,,
29,43,hand,OT,2,0,2-0,0,,0,,
29,44,hand,OT,1,0,1-0,0,,0,,
29,45,hand,DP,2,4,2-4,2,0.825,1,1,0
29,46,hand,SP,3,3,3-3,3,-0.378,0,,
29,47,hand,OT,2,0,2-0,0,-0.469,0,,
29,48,hand,OT,3,0,3-0,0,,0,,
29,49,hand,OT,1,0,1-0,0,,0,,
29,50,hand,DP,3,1,3-1,1,-0.472,0,0,0
29,51,hand,OV,0,1,0-1,1,0.288,0,,
29,52,hand,SP,1,1,1-1,1,0.128,0,,
29,53,hand,OT,3,0,3-0,0,,0,,
29,54,hand,OV,0,1,0-1,1,0.046,0,,
29,55,hand,SP,2,2,2-2,2,-1.121,0,,
29,56,hand,OV,0,1,0-1,1,-0.233,0,,
29,57,hand,DP,2,1,2-1,1,-0.837,0,0,0
29,58,hand,DP,1,4,1-4,4,-0.008,0,0,0
29,59,hand,OV,0,4,0-4,4,0.284,0,,
29,60,hand,OT,3,0,3-0,0,,0,,
29,61,hand,SP,4,4,4-4,4,-1.059,0,,
29,62,hand,OT,4,0,4-0,0,,0,,
29,63,hand,DP,3,4,3-4,4,3.786,0,0,0
29,64,hand,DP,2,1,2-1,1,-0.231,0,0,0
30,1,cube,OT,2,0,2-0,0,,0,,
30,2,cube,OT,1,0,1-0,0,,0,,
30,3,cube,OT,1,0,1-0,0,,0,,
30,4,cube,OT,3,0,3-0,0,,0,,
30,5,cube,OV,0,4,0-4,4,-0.341,0,,
30,6,cube,SP,3,3,3-3,3,-0.368,0,,
30,7,cube,SP,2,2,2-2,2,0.575,0,,
30,8,cube,DP,4,2,4-2,2,-1.302,0,0,0
30,9,cube,SP,2,2,2-2,2,-0.806,0,,
30,10,cube,DP,1,4,1-4,1,0.923,1,1,0
30,11,cube,DP,3,2,3-2,2,-0.583,0,0,0
30,12,cube,OV,0,3,0-3,3,-0.383,0,,
30,13,cube,DP,3,1,3-1,1,-0.844,0,0,0
30,14,cube,SP,3,3,3-3,3,-0.93,0,,
30,15,cube,OT,2,0,2-0,0,,0,,
30,16,cube,DP,1,4,1-4,3,-1.418,1,0,1
30,17,cube,SP,1,1,1-1,1,-0.495,0,,
30,18,cube,SP,4,4,4-4,2,-0.712,1,,
30,19,cube,DP,1,2,1-2,2,-0.713,0,0,0
30,20,cube,OV,0,1,0-1,1,-0.588,0,,
30,21,cube,SP,2,2,2-2,2,-0.711,0,,
30,22,cube,DP,1,3,1-3,1,-0.609,1,1,0
30,23,cube,OT,3,0,3-0,0,,0,,
30,24,cube,SP,1,1,1-1,1,-0.215,0,,
30,25,cube,OT,4,0,4-0,0,-0.571,0,,
30,26,cube,SP,3,3,3-3,3,0.691,0,,
30,27,cube,OT,4,0,4-0,0,,0,,
30,28,cube,SP,3,3,3-3,3,-1.286,0,,
30,29,cube,OT,2,0,2-0,0,,0,,
30,30,cube,DP,2,1,2-1,1,1.966,0,0,0
30,31,cube,OV,0,4,0-4,4,-0.356,0,,
30,32,cube,OV,0,3,0-3,3,-0.368,0,,
30,33,cube,OT,2,0,2-0,0,,0,,
30,34,cube,SP,4,4,4-4,4,-0.599,0,,
30,35,cube,OT,4,0,4-0,0,,0,,
30,36,cube,OV,0,1,0-1,1,0.097,0,,
30,37,cube,OT,4,0,4-0,0,,0,,
30,38,cube,SP,2,2,2-2,2,1.626,0,,
30,39,cube,SP,4,4,4-4,4,1.273,0,,
30,40,cube,DP,4,1,4-1,1,0.804,0,0,0
30,41,cube,OT,3,0,3-0,0,,0,,
30,42,cube,OV,0,2,0-2,2,-0.086,0,,
30,43,cube,OT,3,0,3-0,0,,0,,
30,44,cube,OV,0,3,0-3,3,-0.131,0,,
30,45,cube,DP,1,2,1-2,2,0.308,0,0,0
30,46,cube,OV,0,3,0-3,3,0.668,0,,
30,47,cube,DP,3,4,3-4,4,-0.353,0,0,0
30,48,cube,OT,1,0,1-0,0,,0,,
30,49,cube,OV,0,2,0-2,2,3.438,0,,
30,50,cube,OV,0,2,0-2,2,-1.028,0,,
30,51,cube,OT,1,0,1-0,0,,0,,
30,52,cube,SP,1,1,1-1,1,1.513,0,,
30,53,cube,OV,0,1,0-1,1,-0.701,0,,
30,54,cube,DP,2,1,2-1,1,0.582,0,0,0
30,55,cube,SP,4,4,4-4,4,0.354,0,,
30,56,cube,DP,2,3,2-3,3,0.662,0,0,0
30,57,cube,DP,2,4,2-4,2,-0.454,1,1,0
30,58,cube,OV,0,4,0-4,4,0.464,0,,
30,59,cube,OV,0,4,0-4,4,-1.041,0,,
30,60,cube,OV,0,1,0-1,1,0.755,0,,
30,61,cube,OV,0,2,0-2,2,0.116,0,,
30,62,cube,DP,4,3,4-3,3,-1.02,0,0,0
30,63,cube,DP,1,3,1-3,1,2.316,1,1,0
30,64,cube,SP,1,1,1-1,1,-0.115,0,,
30,1,hand,OT,2,0,2-0,0,,0,,
30,2,hand,DP,4,3,4-3,3,,0,0,0
30,3,hand,OT,2,0,2-0,0,,0,,
30,4,hand,DP,2,3,2-3,3,2.086,0,0,0
30,5,hand,OT,4,0,4-0,0,,0,,
30,6,hand,SP,3,3,3-3,3,1.9,0,,
30,7,hand,SP,4,4,4-4,4,2.962,0,,
30,8,hand,SP,2,2,2-2,2,0.132,0,,
30,9,hand,SP,3,3,3-3,3,0.226,0,,
30,10,hand,DP,3,2,3-2,2,-1.538,0,0,0
30,11,hand,OT,3,0,3-0,0,-0.22,0,,
